,价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
1132,3310.0,20.0,9065-D,4室1卫,2/10层,昌平区,龙泽,佰嘉城,地铁：距13号线龙泽站1300米
1133,3120.0,10.0,9071-B,3室1卫,17/25层,朝阳区,阜通,方舟苑,地铁：距14号线东段阜通站1500米
1134,2010.0,14.0,114547-B,3室1卫,2/6层,通州区,北运河西,乔庄东区,地铁：距6号线北运河西站650米
1135,1950.0,10.0,114675-B,2室1卫,4/6层,大兴区,黄村火车站,车站北里,地铁：距4号线大兴线黄村火车站站600米
1136,2770.0,11.0,116505-A,2室1卫,5/6层,朝阳区,潘家园,东架松,地铁：距10号线潘家园站400米
1137,2400.0,8.0,10556-D,4室1卫,20/24层,朝阳区,东风北桥,梵谷水郡,"地铁：距14号线东段,平谷线东风北桥站1800米"
1138,6490.0,66.0,130088-A,1室1卫,3/5层,东城区,永定门外,悠胜美苑,"地铁：距8号线南段,14号线东段永定门外站650米"
1139,3220.0,20.0,131261-C,4室1卫,5/14层,石景山区,八角游乐园,依翠园,地铁：距1号线八角游乐园站750米
1140,2910.0,18.0,133371-B,2室1卫,5/6层,石景山区,八角游乐园,老山西里,地铁：距1号线八角游乐园站500米
1141,3070.0,12.0,1149-D,5室1卫,4/8层,朝阳区,四惠,远洋天地三期,"地铁：距1号线,八通线四惠站600米"
1142,3080.0,17.0,135160-C,3室1卫,3/5层,海淀区,田村,永定路1号院,地铁：距6号线海淀五路居站1300米
1143,3100.0,14.0,137774-E,5室1卫,2/16层,朝阳区,青年路,珠江罗马嘉园西区,地铁：距6号线青年路站500米
1144,2440.0,9.0,1223-C,3室1卫,11/18层,朝阳区,高碑店,金隅汇星苑,地铁：距6号线青年路站1450米
1145,2810.0,11.0,147112-B,2室1卫,14/25层,通州区,物资学院路,新建村二期,地铁：距6号线物资学院路站550米
1146,1840.0,8.0,147805-A,3室1卫,21/25层,通州区,通州北关,东阁雅舍,地铁：距6号线通州北关站850米
1147,8490.0,102.0,147953-A,2室1卫,17/18层,海淀区,上地,清上园,地铁：距13号线上地站1050米
1148,2550.0,18.0,155887-B,2室1卫,3/6层,石景山区,古城,八角北路,地铁：距1号线古城站1000米
1149,1650.0,9.0,12466-A,4室2卫,6/7层,通州区,通州北苑,帅府园,地铁：距八通线通州北苑站800米
1150,1970.0,10.0,14938-B,4室1卫,4/8层,朝阳区,双桥,东柳西里,地铁：距八通线双桥站900米
1151,3120.0,12.0,1804-B,3室1卫,6/28层,朝阳区,将台,电子城小区,地铁：距14号线东段将台站1150米
1152,3360.0,16.0,19893-D,4室1卫,1/20层,朝阳区,望京,望京西园四区,"地铁：距14号线东段,15号线望京站400米"
1153,2050.0,8.0,2295-C,3室1卫,2/17层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米"
1154,2240.0,8.0,2560-C,3室1卫,10/16层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米"
1155,2100.0,15.0,30314-A,4室1卫,3/6层,通州区,次渠南,敬园小区,地铁：距亦庄线次渠南站850米
1156,1930.0,14.0,30682-C,4室1卫,18/21层,丰台区,张郭庄,红山郡,地铁：距14号线西段张郭庄站1750米
1157,2120.0,17.0,27843-B,3室1卫,3/11层,通州区,万盛西,半壁店新村,地铁：距7号线万盛西站1650米
1158,1900.0,11.0,35559-B,3室1卫,2/29层,通州区,高楼金,新城乐居,地铁：距7号线高楼金站450米
1159,1650.0,12.0,37602-A,3室1卫,4/6层,通州区,北运河西,乔庄西区,地铁：距6号线北运河西站1000米
1160,2370.0,17.0,39034-A,2室1卫,2/5层,顺义区,顺义,建新北区,地铁：距15号线顺义站700米
1161,1870.0,8.0,42480-C,3室1卫,3/6层,大兴区,枣园,枣园小区,地铁：距4号线大兴线枣园站450米
1162,3730.0,12.0,41393-C,3室1卫,1/6层,朝阳区,枣营,枣营南里,地铁：距14号线东段枣营站200米
1163,2470.0,13.0,43826-B,5室1卫,2/13层,丰台区,樊羊路,益辰欣园,地铁：距房山线樊羊路站450米
1164,2150.0,14.0,44658-B,3室1卫,2/6层,通州区,北运河西,乔庄西区,地铁：距6号线北运河西站1000米
1165,3280.0,22.0,49924-C,4室1卫,5/21层,朝阳区,平房村,金隅景和园(朝新嘉园东里7区),地铁：距6号线褡裢坡站3150米
1166,3490.0,22.0,47163-C,4室1卫,11/15层,朝阳区,传媒大学,艺水芳园,地铁：距八通线传媒大学站950米
1167,2670.0,17.0,50604-A,2室1卫,3/6层,石景山区,古城,十万坪,地铁：距1号线古城站600米
1168,2730.0,8.0,51244-D,4室1卫,19/30层,昌平区,龙泽,金域华府二期,"地铁：距13号线,昌平线西二旗站1400米"
1169,1570.0,10.0,53154-C,3室1卫,1/6层,通州区,通州北关,王家场,地铁：距6号线通州北关站2000米
1170,2820.0,11.0,52998-C,3室1卫,8/24层,朝阳区,青年路,富华家园,地铁：距6号线青年路站950米
1171,2980.0,16.0,55700-A,3室1卫,5/6层,丰台区,公益西桥,富卓苑,地铁：距4号线大兴线公益西桥站550米
1172,2360.0,13.0,57806-C,4室1卫,5/6层,丰台区,四环路,宜兰园二区,地铁：距房山线四环路站1450米
1173,2890.0,15.0,58809-C,3室1卫,1/6层,昌平区,回龙观,龙乡中区,地铁：距13号线回龙观站850米
1174,1970.0,15.0,62361-C,3室1卫,18/26层,昌平区,昌平,新悦家园,地铁：距昌平线昌平站1200米
1175,3470.0,15.0,75643-B,2室1卫,4/6层,海淀区,上地,小营西路23号院,地铁：距13号线上地站1200米
1176,2360.0,9.0,1077-A,4室1卫,2/18层,朝阳区,肖村,中海城圣朝菲,地铁：距亦庄线肖村站600米
1177,3520.0,19.0,11443-A,3室1卫,9/11层,朝阳区,四惠,通惠家园惠润园,"地铁：距1号线,八通线四惠站650米"
1178,2980.0,16.0,130915-A,2室1卫,2/5层,朝阳区,传媒大学,定福庄西街,地铁：距八通线传媒大学站350米
1179,1770.0,15.0,132544-A,3室1卫,1/6层,大兴区,黄村火车站,观音寺南里,地铁：距4号线大兴线黄村火车站站1500米
1180,2540.0,9.0,131017-B,2室1卫,3/6层,丰台区,丰台南路,富丰园小区,地铁：距9号线丰台南路站1100米
1181,4420.0,79.0,134282-A,2室1卫,3/6层,通州区,梨园,云景西里南区,地铁：距八通线梨园站850米
1182,6760.0,86.0,136721-A,2室1卫,3/6层,海淀区,育新,沁春家园,地铁：距8号线育新站1050米
1183,2960.0,12.0,143273-A,2室1卫,2/16层,丰台区,方庄,芳星园三区,地铁：距14号线东段方庄站650米
1184,2240.0,11.0,141303-A,3室1卫,1/6层,朝阳区,孙河,康营小区B区,地铁：距15号线孙河站1500米
1185,5480.0,52.0,147233-A,1室1卫,11/20层,丰台区,公益西桥,富卓苑,地铁：距4号线大兴线公益西桥站550米
1186,3230.0,12.0,147499-B,3室1卫,2/24层,朝阳区,望京,世安家园,"地铁：距14号线东段,15号线望京站950米"
1187,1740.0,11.0,149066-B,2室1卫,5/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
1188,3510.0,64.0,153782-A,1室1卫,9/12层,通州区,果园,旗舰凯旋一期,地铁：距八通线果园站1700米
1189,1840.0,10.0,157147-C,3室1卫,4/6层,通州区,九棵树,葛布店南里,地铁：距八通线九棵树站300米
1190,2200.0,10.0,14229-A,4室1卫,8/12层,通州区,果园,葵花社,地铁：距八通线果园站200米
1191,2700.0,16.0,15663-C,3室1卫,5/6层,朝阳区,草房,连心园东区,地铁：距6号线草房站500米
1192,3760.0,10.0,20221-A,2室1卫,6/6层,朝阳区,亮马桥,新源街,地铁：距10号线亮马桥站850米
1193,1800.0,14.0,23789-C,3室1卫,5/6层,昌平区,昌平,建明里,地铁：距昌平线昌平站850米
1194,2300.0,11.0,2447-A,3室1卫,4/6层,朝阳区,孙河,康营小区,地铁：距15号线孙河站1000米
1195,4880.0,23.0,2715-D,5室1卫,19/26层,朝阳区,望京东,宝星园,地铁：距15号线望京东站550米
1196,1450.0,10.0,27449-C,3室1卫,6/9层,房山区,良乡大学城西,瑞雪春堂,地铁：距房山线良乡大学城西站900米
1197,2210.0,17.0,28486-B,2室1卫,4/5层,大兴区,黄村火车站,林校北里,地铁：距4号线大兴线黄村火车站站750米
1198,1870.0,13.0,31875-C,3室1卫,2/6层,昌平区,沙河,民园小区,地铁：距昌平线沙河站1650米
1199,1310.0,29.0,32001-C,4室2卫,5/5层,房山区,阎村,绿城百合公寓风荷苑,地铁：距燕房线阎村站850米
1200,2780.0,12.0,33256-A,4室1卫,12/19层,昌平区,天通苑,天通苑西二区,地铁：距5号线天通苑站500米
1201,2580.0,11.0,35867-A,2室1卫,1/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
1202,2270.0,10.0,36856-A,2室1卫,1/6层,通州区,梨园,梨园西里,地铁：距八通线梨园站200米
1203,1500.0,8.0,37615-B,4室1卫,33/33层,通州区,通运门,京贸家园,地铁：距6号线通运门站2650米
1204,3410.0,18.0,42086-A,2室1卫,15/18层,丰台区,刘家窑,南三环中路15号院,地铁：距5号线刘家窑站350米
1205,3460.0,26.0,42361-C,3室1卫,14/18层,丰台区,樊羊路,郭公庄幸福家园,地铁：距房山线樊羊路站400米
1206,1840.0,14.0,35701-B,3室1卫,10/10层,通州区,通州北关,苏坨新村,地铁：距6号线通州北关站2800米
1207,2620.0,8.0,45125-A,3室1卫,12/14层,海淀区,永丰南,永旺家园一区,地铁：距16号线永丰南站250米
1208,3030.0,15.0,48547-A,2室1卫,2/5层,丰台区,纪家庙,郑王坟141号院,地铁：距10号线纪家庙站750米
1209,1540.0,7.0,46239-B,2室1卫,1/6层,大兴区,天宫院,天堂河,地铁：距4号线大兴线天宫院站650米
1210,1660.0,10.0,51834-B,3室1卫,5/6层,昌平区,昌平,雅馨家园,地铁：距昌平线昌平站550米
1211,2460.0,9.0,51867-B,3室1卫,1/5层,丰台区,大红门,苗圃东里,"地铁：距8号线南段,10号线大红门站250米"
1212,3700.0,20.0,51802-A,4室1卫,20/24层,西城区,广安门内,牛街18,地铁：距7号线广安门内站650米
1213,1600.0,7.0,54642-B,2室1卫,5/6层,昌平区,昌平,安福苑,地铁：距昌平线昌平站900米
1214,1440.0,8.0,57648-C,4室2卫,15/19层,房山区,良乡大学城,远洋新仕界,地铁：距房山线良乡大学城站400米
1215,2880.0,11.0,57454-C,3室1卫,13/20层,朝阳区,立水桥南,北苑家园望春园,地铁：距5号线立水桥南站600米
1216,2190.0,13.0,586-B,5室1卫,1/6层,昌平区,天通苑,天通苑北三区,地铁：距5号线天通苑站1700米
1217,3290.0,65.0,62450-A,1室1卫,3/6层,昌平区,昌平,西环里,地铁：距昌平线昌平站1200米
1218,1480.0,10.0,62764-A,3室1卫,2/6层,昌平区,昌平,西环里,地铁：距昌平线昌平站1200米
1219,2110.0,9.0,64021-B,4室1卫,7/11层,顺义区,花梨坎,吉祥花园,地铁：距15号线花梨坎站450米
1220,4270.0,11.0,64488-A,2室1卫,1/6层,海淀区,海淀黄庄,东南小区,地铁：距4号线大兴线中关村站800米
1221,1410.0,12.0,73214-B,3室1卫,4/6层,房山区,广阳城,小西庄回迁楼,地铁：距房山线广阳城站1300米
1222,2610.0,11.0,71945-A,2室1卫,10/21层,朝阳区,北岗子,坝鑫家园,"地铁：距12号线,平谷线北岗子站850米"
1223,2010.0,14.0,72119-B,3室1卫,4/6层,通州区,北运河西,乔庄北区,地铁：距6号线北运河西站700米
1224,1400.0,12.0,73566-B,4室1卫,8/9层,房山区,良乡大学城西,瑞雪春堂,地铁：距房山线良乡大学城西站900米
1225,2880.0,19.0,690-D,4室2卫,2/3层,朝阳区,高碑店,美丽亚洲假日花园,地铁：距八通线高碑店站650米
1226,1800.0,9.0,73885-A,3室1卫,16/18层,大兴区,黄村西大街,双河南里尚城,地铁：距4号线大兴线黄村西大街站1450米
1227,3280.0,14.0,927-A,3室1卫,2/24层,海淀区,西二旗,融泽嘉园12号院,"地铁：距13号线,昌平线西二旗站1100米"
1228,2620.0,9.0,117058-B,3室1卫,1/24层,朝阳区,高碑店,兴隆家园,地铁：距八通线高碑店站600米
1229,2590.0,16.0,1001-F,6室2卫,6/7层,昌平区,天通苑,天通苑北三区,地铁：距5号线天通苑站1700米
1230,4240.0,26.0,120872-B,4室1卫,8/18层,朝阳区,大郊亭,金海国际,地铁：距7号线大郊亭站400米
1231,3050.0,13.0,120872-C,4室1卫,8/18层,朝阳区,大郊亭,金海国际,地铁：距7号线大郊亭站400米
1232,2650.0,10.0,120872-D,4室1卫,8/18层,朝阳区,大郊亭,金海国际,地铁：距7号线大郊亭站400米
1233,1380.0,9.0,123448-B,4室1卫,3/6层,房山区,良乡大学城西,阳光邑上,地铁：距房山线良乡大学城西站750米
1234,3040.0,8.0,125953-A,3室1卫,4/6层,朝阳区,光熙门,光熙门北里,地铁：距13号线光熙门站350米
1235,3640.0,18.0,125953-C,3室1卫,4/6层,朝阳区,光熙门,光熙门北里,地铁：距13号线光熙门站350米
1236,1730.0,12.0,127846-A,3室1卫,5/6层,大兴区,黄村火车站,观音寺南里,地铁：距4号线大兴线黄村火车站站1500米
1237,2870.0,9.0,129586-A,3室1卫,28/28层,朝阳区,北工大西门,周庄嘉园三期A区,地铁：距14号线东段北工大西门站1150米
1238,1550.0,6.0,131178-B,3室1卫,4/5层,通州区,通州北关,北通集团家属楼,地铁：距6号线通州北关站1450米
1239,1660.0,11.0,133349-B,2室1卫,5/6层,昌平区,昌平,东关北里小区,地铁：距昌平线昌平站1000米
1240,1820.0,11.0,133718-A,3室1卫,2/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
1241,2880.0,16.0,135179-C,3室1卫,2/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
1242,2650.0,11.0,135369-D,4室1卫,16/18层,丰台区,刘家窑,芳群园四区,地铁：距5号线刘家窑站700米
1243,3430.0,13.0,143233-A,4室1卫,2/8层,朝阳区,望京西,北京香颂,"地铁：距13号线,15号线望京西站550米"
1244,3290.0,11.0,141834-B,3室1卫,4/6层,朝阳区,光熙门,西坝河北里,地铁：距13号线光熙门站500米
1245,2540.0,9.0,145763-C,3室1卫,5/6层,海淀区,育新,常秀家园,地铁：距8号线育新站1450米
1246,2180.0,13.0,146548-A,2室1卫,4/6层,通州区,北运河西,西上园三区,地铁：距6号线北运河西站900米
1247,2330.0,18.0,146631-B,3室1卫,5/25层,大兴区,黄村西大街,兴政东里,地铁：距4号线大兴线黄村西大街站1000米
1248,3970.0,18.0,147480-B,2室1卫,11/18层,朝阳区,金台路,红庙北里,"地铁：距6号线,14号线东段金台路站450米"
1249,2050.0,13.0,147818-A,3室1卫,8/10层,丰台区,东高地,蓝天怡景,地铁：距8号线南段东高地站1450米
1250,1840.0,12.0,153480-C,3室1卫,1/6层,通州区,梨园,云景西里南区,地铁：距八通线梨园站850米
1251,3640.0,12.0,1559-C,3室1卫,22/28层,朝阳区,望京,望京新城,"地铁：距14号线东段,15号线望京站300米"
1252,1300.0,11.0,17185-A,3室1卫,2/6层,房山区,良乡大学城西,阳光邑上,地铁：距房山线良乡大学城西站750米
1253,1210.0,12.0,21603-C,4室1卫,6/6层,房山区,良乡大学城西,东关家园,地铁：距房山线良乡大学城西站1050米
1254,2180.0,13.0,23822-B,3室1卫,3/6层,顺义区,国展,翠竹新村,地铁：距15号线国展站1800米
1255,1690.0,10.0,31979-B,3室1卫,6/10层,昌平区,南邵,兴昌佳苑,地铁：距昌平线南邵站1000米
1256,2940.0,15.0,34696-B,6室2卫,6/6层,朝阳区,潘家园,松榆西里,地铁：距10号线潘家园站650米
1257,1700.0,8.0,34993-B,4室1卫,6/29层,通州区,通运门,京贸家园,地铁：距6号线通运门站2650米
1258,1840.0,10.0,42989-A,3室1卫,9/18层,丰台区,和义,大红门锦苑A区,地铁：距8号线南段和义站1400米
1259,4630.0,31.0,3964-B,2室1卫,10/18层,朝阳区,潘家园,农光南里,地铁：距10号线潘家园站250米
1260,1730.0,15.0,44070-C,4室1卫,3/11层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
1261,1880.0,12.0,47887-A,3室1卫,17/23层,通州区,土桥,香溪家园,地铁：距八通线土桥站500米
1262,2030.0,12.0,49607-D,4室1卫,13/18层,通州区,次渠南,次渠南里,地铁：距亦庄线次渠南站700米
1263,4090.0,25.0,50278-B,4室1卫,7/33层,朝阳区,青年路,国美第一城西区,地铁：距6号线青年路站1250米
1264,1680.0,7.0,52540-A,4室1卫,13/18层,顺义区,后沙峪,金地中央世家,地铁：距15号线后沙峪站2650米
1265,3200.0,9.0,54258-A,3室1卫,14/18层,朝阳区,东大桥,东大桥路,"地铁：距6号线,17号线东大桥站500米"
1266,1630.0,10.0,54265-B,3室1卫,7/18层,门头沟区,桥户营,惠康嘉园五区,地铁：距S1线桥户营站650米
1267,3020.0,10.0,55255-D,4室1卫,22/22层,西城区,广安门内,南线里小区,地铁：距7号线广安门内站650米
1268,2300.0,10.0,6093-A,4室1卫,6/6层,朝阳区,褡裢坡,定福庄北里1号院,地铁：距6号线褡裢坡站550米
1269,3480.0,13.0,61062-C,3室1卫,17/28层,朝阳区,望京,望京新城,"地铁：距14号线东段,15号线望京站300米"
1270,4560.0,50.0,65335-A,1室1卫,10/22层,石景山区,古城,古城现代嘉园,地铁：距1号线古城站1250米
1271,2170.0,8.0,70093-B,2室1卫,2/5层,石景山区,古城,十万坪,地铁：距1号线古城站600米
1272,3420.0,8.0,7360-B,4室1卫,4/13层,东城区,崇文门,国瑞城中区,"地铁：距2号线,5号线崇文门站550米"
1273,2300.0,8.0,6926-C,3室1卫,3/16层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米"
1274,2720.0,11.0,74247-D,4室1卫,13/18层,朝阳区,潘家园,潘家园东里,地铁：距10号线潘家园站700米
1275,2360.0,14.0,71239-B,3室1卫,7/11层,朝阳区,孙河,康营小区6区,地铁：距15号线孙河站1050米
1276,2490.0,10.0,79630-A,2室1卫,2/6层,朝阳区,传媒大学,定福庄西街,地铁：距八通线传媒大学站350米
1277,3290.0,16.0,8360-C,3室1卫,2/6层,朝阳区,阜通,花家地西里,地铁：距14号线东段阜通站900米
1278,1680.0,13.0,117389-B,3室1卫,2/14层,通州区,通州北关,李庄佳苑,地铁：距6号线通州北关站3400米
1279,3420.0,44.0,120964-A,1室1卫,11/21层,昌平区,昌平,力天嘉苑,地铁：距昌平线昌平站750米
1280,6050.0,45.0,132031-A,1室1卫,3/6层,海淀区,北沙滩,北沙滩4号院,地铁：距15号线北沙滩站400米
1281,4060.0,13.0,139072-B,2室1卫,3/6层,海淀区,白石桥南,车公庄西路16号院,"地铁：距6号线,9号线白石桥南站150米"
1282,2860.0,9.0,144183-B,3室1卫,1/6层,昌平区,龙泽,龙泽苑西区,地铁：距13号线龙泽站200米
